step,current_T,simulated_T,path_steps,loss,loss_mean_path,err_mse,err_rmse,err_abs_mean,modal_loss,modal_loss_mean_path,path_err_mse_mean,path_ess_mean,weight_mean,weight_std,weight_min,weight_max,weight_entropy,ess_count,ess_ratio,drift_grad_norm,free_energy_grad_norm,potential_grad_norm,total_grad_norm,lr_drift,lr_free_energy,lr_potential,mode_entropy,mode_max,mode_min,mode_weight_0,mode_weight_1,mode_weight_path_mean_0,mode_weight_path_mean_1,mode_weight_path_std_0,mode_weight_path_std_1
46,0.487,0.5100000500679016,17,0.21547192335128784,0.42249398196444793,0.4170238673686981,0.6457738280296326,0.5478257536888123,6.461143493652344e-05,6.361743983100442e-05,0.3981151423033546,1974.0722799862133,0.30606067180633545,0.058295875787734985,0.2402898222208023,1.0,7.586339950561523,1929.9810791015625,0.9649905562400818,0.580389693192194,3.114609116180884,0.7217970207145359,3.2494050350292096,0.0001,0.0001,0.0001,0.6930825710296631,0.5056828856468201,0.49431708455085754,0.5056828856468201,0.49431708455085754,0.5055854916572571,0.4944145083427429,0.0007855196017771959,0.000785523618105799
47,0.49649999999999994,0.5100000500679016,17,0.21664674580097198,0.42479755422648263,0.4066087007522583,0.6376587748527527,0.5504593849182129,6.41942024230957e-05,4.591486033271341e-05,0.3885762042859021,1967.589053883272,0.16290220618247986,0.03628341481089592,0.12725014984607697,1.0,7.583922386169434,1905.47119140625,0.9527356028556824,0.632623097075104,3.040903993902342,0.6936971481390742,3.18253433860821,0.0001,0.0001,0.0001,0.6930829286575317,0.5056664347648621,0.4943335950374603,0.5056664347648621,0.4943335950374603,0.5047693252563477,0.49523067474365234,0.0004561117384582758,0.00045611473615281284
48,0.506,0.5100000500679016,17,0.20659293234348297,0.4050842137897716,0.3820370137691498,0.6180914044380188,0.5283585786819458,6.246566772460938e-05,4.809218294480268e-05,0.37472301546265097,1971.4193258846508,0.17092087864875793,0.03535843268036842,0.13449445366859436,1.0,7.585263729095459,1917.9219970703125,0.958961009979248,0.6014839379318093,2.9380973795186387,0.6721235958246851,3.0734263074276815,0.0001,0.0001,0.0001,0.6930845975875854,0.5055912733078003,0.4944087862968445,0.5055912733078003,0.4944087862968445,0.5048792958259583,0.4951207637786865,0.0004944902611896396,0.0004944813554175198
49,0.5155,0.5399999618530273,18,0.20724362134933472,0.38378451267878216,0.41255784034729004,0.6423066854476929,0.5257181525230408,0.00012296438217163086,6.640288564893935e-05,0.35871759553750354,1973.9972127278645,0.25732365250587463,0.04803115501999855,0.2003270834684372,1.0,7.587063312530518,1932.66455078125,0.9663322567939758,0.6048549685924686,3.067818168694838,0.6647510930889509,3.1967564600651235,0.0001,0.0001,0.0001,0.6930242776870728,0.5078393816947937,0.4921605885028839,0.5078393816947937,0.4921605885028839,0.5055915117263794,0.4944084882736206,0.0013925113016739488,0.0013925150269642472
50,0.525,0.5399999618530273,18,0.19287171959877014,0.35716986656188965,0.36785197257995605,0.6065080165863037,0.5103784203529358,0.00013974308967590332,6.733834743499756e-05,0.3380526569154527,1977.810811360677,0.25526168942451477,0.04461418092250824,0.19947662949562073,1.0,7.588417053222656,1940.716064453125,0.9703580141067505,0.5652900494397497,2.9899809390923653,0.6453385589276162,3.110627060862493,0.0001,0.0001,0.0001,0.6930074691772461,0.5083584785461426,0.4916415214538574,0.5083584785461426,0.4916415214538574,0.5056297779083252,0.4943702518939972,0.001406296156346798,0.0014063002308830619
51,0.5345,0.5399999618530273,18,0.1874861866235733,0.34719666673077476,0.37299859523773193,0.6107361316680908,0.5087520480155945,9.110569953918457e-05,5.00182310740153e-05,0.32897697389125824,1976.2151624891494,0.2635188400745392,0.04733555018901825,0.2045477330684662,1.0,7.587723255157471,1937.4844970703125,0.9687422513961792,0.5207461686129952,2.8553090197614086,0.6236401662174939,2.9686517524586398,0.0001,0.0001,0.0001,0.693056046962738,0.5067494511604309,0.4932505488395691,0.5067494511604309,0.4932505488395691,0.5048953890800476,0.49510467052459717,0.0010264067677780986,0.0010264148004353046
52,0.544,0.5699998140335083,19,0.18749241530895233,0.328934056194205,0.37152019143104553,0.6095245480537415,0.49692729115486145,0.00011929869651794434,5.226543075159976e-05,0.31625357427095113,1978.715087890625,0.4136063754558563,0.06662497669458389,0.3220614790916443,1.0,7.589593887329102,1949.416748046875,0.9747083783149719,0.6365307136180378,2.9271433035116416,0.6047130188667542,3.0559805470354484,0.0001,0.0001,0.0001,0.693027913570404,0.5077219009399414,0.4922780692577362,0.5077219009399414,0.4922780692577362,0.5049055218696594,0.49509453773498535,0.0014403266832232475,0.0014403348322957754
53,0.5535,0.5699998140335083,19,0.18810364603996277,0.3300064174752486,0.3815321922302246,0.617682933807373,0.4985872209072113,6.92605972290039e-05,5.527546531275699e-05,0.310228683446583,1978.4078304893092,0.33380916714668274,0.06097182258963585,0.2577788829803467,1.0,7.587079048156738,1935.4288330078125,0.9677144289016724,0.6040072129314888,2.7517392118179873,0.5788000487441322,2.8760916013847946,0.0001,0.0001,0.0001,0.6930779218673706,0.5058853626251221,0.49411463737487793,0.5058853626251221,0.49411463737487793,0.5051693916320801,0.4948306977748871,0.0009600715129636228,0.0009600546327419579
54,0.5630000000000001,0.5699998140335083,19,0.18878819048404694,0.33120733028963995,0.353792667388916,0.5948047041893005,0.4746688902378082,3.0308961868286133e-05,3.4184832321970084e-05,0.30513338823067515,1976.5725161903783,0.2692198157310486,0.05145329236984253,0.20804360508918762,1.0,7.5862932205200195,1929.5206298828125,0.9647603034973145,0.5233660808678645,2.6029358292104527,0.5584803956816038,2.7131323848922624,0.0001,0.0001,0.0001,0.6931169033050537,0.5038926601409912,0.4961073398590088,0.5038926601409912,0.4961073398590088,0.5041168928146362,0.49588313698768616,0.0003859755815938115,0.00038597508682869375
55,0.5725,0.5999999642372131,20,0.20333613455295563,0.33889353573322295,0.3809882402420044,0.6172424554824829,0.4779602587223053,1.9252300262451172e-05,3.789365291595459e-05,0.3058069422841072,1967.92265625,0.22000007331371307,0.05007478594779968,0.16706952452659607,1.0,7.581293106079102,1901.489013671875,0.9507445096969604,0.671469710319559,2.610001336006798,0.5336949619033418,2.7473275847985277,0.0001,0.0001,0.0001,0.6931278705596924,0.5031057000160217,0.49689432978630066,0.5031057000160217,0.49689432978630066,0.5043185353279114,0.4956814646720886,0.0005523363943211734,0.0005523341824300587
56,0.5820000000000001,0.5999999642372131,20,0.19555260241031647,0.3259210102260113,0.33228641748428345,0.5764428973197937,0.46289199590682983,5.02169132232666e-05,2.7342140674591066e-05,0.2936705030500889,1970.5985168457032,0.23370090126991272,0.04975664243102074,0.17785486578941345,1.0,7.583333969116211,1913.2720947265625,0.9566360712051392,0.7989470115666306,2.509694154998276,0.5034727826140472,2.6814857675842494,0.0001,0.0001,0.0001,0.6930968761444092,0.5050127506256104,0.4949873089790344,0.5050127506256104,0.4949873089790344,0.503672182559967,0.49632787704467773,0.00044339269516058266,0.00044338047155179083
57,0.5915,0.5999999642372131,20,0.20120742917060852,0.3353457286953926,0.322936087846756,0.5682746767997742,0.451232373714447,3.987550735473633e-05,3.0393898487091065e-05,0.2812484249472618,1953.2170776367188,0.08487270772457123,0.02605450339615345,0.06422478705644608,1.0,7.577732086181641,1827.7547607421875,0.9138773679733276,0.6850543965381278,2.434455873865429,0.48934574976347633,2.5759142436862468,0.0001,0.0001,0.0001,0.6931073069572449,0.5044649839401245,0.4955350160598755,0.5044649839401245,0.4955350160598755,0.5038715600967407,0.4961284101009369,0.0004587183357216418,0.00045871816109865904
58,0.601,0.6299999952316284,21,0.1861577033996582,0.29548842566353933,0.3679865002632141,0.6066188812255859,0.4609642028808594,7.978081703186035e-05,4.6133995056152344e-05,0.27200269841012503,1972.1773390997023,0.2485017627477646,0.05040185898542404,0.18716371059417725,1.0,7.584448337554932,1920.9769287109375,0.9604884386062622,0.583110163610584,2.4938704055640013,0.47273111310845567,2.604396622627721,0.0001,0.0001,0.0001,0.6930673718452454,0.5063169598579407,0.4936830699443817,0.5063169598579407,0.4936830699443817,0.5046558380126953,0.4953441023826599,0.0011804341338574886,0.001180433202534914
59,0.6105,0.6299999952316284,21,0.19502174854278564,0.3095583404813494,0.32053905725479126,0.5661616921424866,0.4450583755970001,6.74128532409668e-05,3.940576598757789e-05,0.2749906742856616,1961.7673863002233,0.21253064274787903,0.048692360520362854,0.15901997685432434,1.0,7.58106803894043,1900.2552490234375,0.9501276016235352,0.6873271067990133,2.372985584346638,0.44026403169097084,2.509444470965326,0.0001,0.0001,0.0001,0.6930797100067139,0.5058067440986633,0.49419328570365906,0.5058067440986633,0.49419328570365906,0.5043582916259766,0.49564170837402344,0.0008470274624414742,0.0008470312459394336
60,0.62,0.6299999952316284,21,0.16904547810554504,0.2683261725164595,0.30868619680404663,0.555595338344574,0.4288041889667511,0.00012025237083435059,5.5418128059023906e-05,0.24834673532417842,1974.9214797247023,0.2956262528896332,0.05475803092122078,0.22349299490451813,1.0,7.58651876449585,1933.6580810546875,0.9668290615081787,0.5743627945347834,2.3169926855722958,0.4255789202357354,2.4247608422461666,0.0001,0.0001,0.0001,0.6930269002914429,0.5077553391456604,0.492244690656662,0.5077553391456604,0.492244690656662,0.5051144957542419,0.49488550424575806,0.001249302877113223,0.0012493060203269124
61,0.6295000000000001,0.6299999952316284,21,0.17916281521320343,0.2843854058356512,0.3477018475532532,0.589662492275238,0.43142470717430115,6.446242332458496e-05,4.382218633379255e-05,0.2526864047561373,1966.3692975725446,0.2214389443397522,0.04901796951889992,0.1677790880203247,1.0,7.582219123840332,1906.5762939453125,0.9532881379127502,0.6050322488750179,2.14321208743566,0.4036995470675982,2.2632709511261937,0.0001,0.0001,0.0001,0.6930826902389526,0.5056768655776978,0.49432313442230225,0.5056768655776978,0.49432313442230225,0.504634439945221,0.49536556005477905,0.0006641119834966958,0.0006641098880209029
62,0.639,0.6599999666213989,22,0.22485852241516113,0.3406947112896226,0.36631089448928833,0.6052362322807312,0.43789035081863403,2.9802322387695312e-08,1.9959428093650125e-05,0.27455795827237045,1939.8065019087358,0.09117932617664337,0.029701173305511475,0.06727185845375061,1.0,7.570948600769043,1808.138916015625,0.9040694832801819,0.8280777876332375,1.9616168614957779,0.36375400706902833,2.1600857648100176,0.0001,0.0001,0.0001,0.6931470632553101,0.5001932978630066,0.4998067319393158,0.4998067319393158,0.5001932978630066,0.5028030872344971,0.49719688296318054,0.0014619531575590372,0.0014619508292526007
63,0.6485,0.6599999666213989,22,0.17194533348083496,0.26052320206707175,0.3065146505832672,0.5536376237869263,0.4171697795391083,0.00010204315185546875,6.415627219460227e-05,0.2378936396403746,1970.9414783824575,0.28626471757888794,0.056453295052051544,0.21392546594142914,1.0,7.5848307609558105,1925.130615234375,0.9625653028488159,0.6881486687642614,2.0902262488605365,0.36672856226800843,2.2309379642049163,0.0001,0.0001,0.0001,0.6930451393127441,0.5071430206298828,0.4928569793701172,0.5071430206298828,0.4928569793701172,0.505493700504303,0.49450626969337463,0.001378399203531444,0.001378390472382307
64,0.658,0.6599999666213989,22,0.18499746918678284,0.28029921041293576,0.3359154760837555,0.579582154750824,0.41927751898765564,0.00010851025581359863,6.292760372161865e-05,0.2437505701726133,1964.148975719105,0.16408003866672516,0.0386347658932209,0.12230483442544937,1.0,7.580387115478516,1894.9393310546875,0.9474696516990662,0.7113555524666454,1.9563526580328443,0.338624606476144,2.1090303622111333,0.0001,0.0001,0.0001,0.6930385828018188,0.507366955280304,0.49263307452201843,0.507366955280304,0.49263307452201843,0.505426824092865,0.4945732355117798,0.0014221654273569584,0.001422169036231935
65,0.6675,0.6899996399879456,23,0.18429550528526306,0.2670949380034986,0.3063359260559082,0.5534762144088745,0.41326409578323364,6.23464584350586e-05,5.537271499633789e-05,0.23720830743727478,1970.3198082965353,0.24536216259002686,0.05167457088828087,0.17893698811531067,1.0,7.5827131271362305,1915.058349609375,0.9575291872024536,0.8933462596789626,1.9105766123703807,0.31614528080990423,2.1326786841897785,0.0001,0.0001,0.0001,0.693084716796875,0.5055859684944153,0.4944140911102295,0.5055859684944153,0.4944140911102295,0.5051891803741455,0.4948108196258545,0.0008745566592551768,0.0008745466475374997
66,0.677,0.6899996399879456,23,0.1840716153383255,0.2667704334725504,0.316310852766037,0.5624151825904846,0.41042253375053406,0.00012534856796264648,6.453239399453868e-05,0.23526612183322076,1966.5319664996603,0.29004666209220886,0.06164535880088806,0.21315158903598785,1.0,7.582447052001953,1913.561767578125,0.9567809104919434,0.6135753449210033,1.8556921207092227,0.29630544015821014,1.9768320274177498,0.0001,0.0001,0.0001,0.6930217742919922,0.5079174637794495,0.4920825660228729,0.5079174637794495,0.4920825660228729,0.5054864883422852,0.49451351165771484,0.0014717583544552326,0.001471754745580256
67,0.6865,0.6899996399879456,23,0.18009361624717712,0.26100522927615954,0.26830440759658813,0.5179811120033264,0.38992518186569214,0.0002091825008392334,8.976070777229641e-05,0.2158203325841738,1957.7258088485055,0.10064081847667694,0.028352033346891403,0.07388165593147278,1.0,7.578181743621826,1852.944091796875,0.9264720678329468,0.6058715740649095,1.8153216248141706,0.2898919351189768,1.9355904266721502,0.0001,0.0001,0.0001,0.692937970161438,0.5102274417877197,0.48977261781692505,0.5102274417877197,0.48977261781692505,0.5064254403114319,0.4935746490955353,0.0018957112915813923,0.0018957077991217375
68,0.6960000000000001,0.7199995517730713,24,0.20603322982788086,0.2861573025584221,0.37224793434143066,0.6101212501525879,0.4180191159248352,1.2606382369995117e-05,3.7735948959986367e-05,0.24222172362109026,1962.411137898763,0.23879678547382355,0.06044377014040947,0.1713387668132782,1.0,7.575998783111572,1879.57763671875,0.939788818359375,0.7141089951240708,1.5884872876164275,0.25853840580636733,1.7607060024640693,0.0001,0.0001,0.0001,0.6931346654891968,0.5025070905685425,0.49749287962913513,0.5025070905685425,0.49749287962913513,0.5042900443077087,0.49570998549461365,0.0006830721395090222,0.0006830721977166831
69,0.7055,0.7199995517730713,24,0.17016655206680298,0.23634245184560618,0.3570082187652588,0.5975016355514526,0.4071723222732544,0.00012552738189697266,7.175529996554057e-05,0.2133623535434405,1972.6331481933594,0.370645135641098,0.07184205204248428,0.2707168161869049,1.0,7.584676742553711,1927.5806884765625,0.9637903571128845,0.6549081508171336,1.64287363546894,0.24474626284505105,1.7854520999741963,0.0001,0.0001,0.0001,0.6930215954780579,0.5079237818717957,0.4920762777328491,0.5079237818717957,0.4920762777328491,0.5058303475379944,0.4941697120666504,0.0013771543744951487,0.0013771431986242533
70,0.715,0.7199995517730713,24,0.17646369338035583,0.24508849096794924,0.3532378077507019,0.5943381190299988,0.3953969478607178,0.00011464953422546387,7.842232783635457e-05,0.212785042822361,1967.7868143717449,0.2115952968597412,0.04728265479207039,0.1534247249364853,1.0,7.581130027770996,1904.88232421875,0.9524411559104919,0.5943374601959519,1.5670286364077242,0.23760708198026834,1.692711697047434,0.0001,0.0001,0.0001,0.6930325627326965,0.507570743560791,0.492429256439209,0.507570743560791,0.492429256439209,0.5060493350028992,0.4939507246017456,0.0016202451661229134,0.001620241324417293
71,0.7245,0.7499999403953552,25,0.20230256021022797,0.26973672330379483,0.3415334224700928,0.5844085812568665,0.3999846279621124,7.82012939453125e-05,6.095409393310547e-05,0.22488846898078918,1953.43619140625,0.17217637598514557,0.047228142619132996,0.12216954678297043,1.0,7.5735182762146,1860.048095703125,0.9300240278244019,0.7096350490407983,1.4799009769877958,0.2048758496955064,1.6539839534605603,0.0001,0.0001,0.0001,0.6930689811706543,0.5062540769577026,0.49374595284461975,0.5062540769577026,0.49374595284461975,0.5054600238800049,0.49453994631767273,0.0008172011002898216,0.0008171831141225994
72,0.734,0.7499999403953552,25,0.18742260336875916,0.2498968017101288,0.34623074531555176,0.5884137749671936,0.3971356749534607,0.0002639889717102051,0.00015233397483825682,0.21023832976818085,1962.502861328125,0.20408986508846283,0.050278499722480774,0.14650557935237885,1.0,7.5786004066467285,1885.563720703125,0.9427818655967712,0.6512648303293698,1.5242079788557714,0.23462326124832034,1.674038206478674,0.0001,0.0001,0.0001,0.6928832530975342,0.5114870071411133,0.4885129928588867,0.5114870071411133,0.4885129928588867,0.5081722140312195,0.4918277859687805,0.003061865456402302,0.0030618628952652216
73,0.7435,0.7499999403953552,25,0.18522799015045166,0.24697065114974975,0.32660192251205444,0.5714909434318542,0.38767877221107483,0.00010290741920471191,5.663871765136719e-05,0.2050141930580139,1966.3258984375,0.16343586146831512,0.0401361808180809,0.11609111726284027,1.0,7.578818321228027,1886.24365234375,0.9431218504905701,0.6966767158236381,1.3466132265946507,0.1715764259369685,1.5258322641587345,0.0001,0.0001,0.0001,0.6930441856384277,0.5071750283241272,0.4928250312805176,0.5071750283241272,0.4928250312805176,0.5051474571228027,0.4948525130748749,0.001350820530205965,0.001350817154161632
74,0.753,0.7799997329711914,26,0.2248738706111908,0.2882998465345456,0.3306625187397003,0.575032651424408,0.39066770672798157,9.179115295410156e-06,1.5821594458359938e-05,0.2197392869454164,1944.0486731896033,0.10812800377607346,0.036295272409915924,0.07577379047870636,1.0,7.56588077545166,1797.4718017578125,0.8987358808517456,1.0924332627652822,1.191050942392458,0.1498810964646474,1.6231072435447411,0.0001,0.0001,0.0001,0.6931380033493042,0.5021426677703857,0.49785733222961426,0.5021426677703857,0.49785733222961426,0.502783477306366,0.4972165524959564,0.00041410638368688524,0.0004141150857321918
75,0.7625,0.7799997329711914,26,0.22443193197250366,0.28773322586829847,0.37095582485198975,0.6090614199638367,0.390196293592453,8.791685104370117e-06,3.759677593524639e-05,0.22438957484868857,1948.2946026141826,0.1224031001329422,0.03869277983903885,0.08536575734615326,1.0,7.568389892578125,1818.305419921875,0.9091526865959167,0.8014401125552115,1.0797019281189704,0.15844922250963167,1.3539455911188747,0.0001,0.0001,0.0001,0.6931382417678833,0.5021066665649414,0.49789339303970337,0.5021066665649414,0.49789339303970337,0.5042667984962463,0.49573323130607605,0.0007760950247757137,0.0007760984590277076
76,0.772,0.7799997329711914,26,0.21008659899234772,0.26934179262473035,0.3238343298435211,0.5690644383430481,0.3791061341762543,2.5033950805664062e-05,2.4080276489257812e-05,0.21298125558174574,1944.1429725060095,0.16856294870376587,0.049202706664800644,0.11771301925182343,1.0,7.571472644805908,1842.9735107421875,0.9214867353439331,0.9013821396822252,1.0596886352865649,0.1454747570697531,1.3987825672484315,0.0001,0.0001,0.0001,0.6931220293045044,0.5035438537597656,0.49645620584487915,0.5035438537597656,0.49645620584487915,0.5034146904945374,0.49658530950546265,0.0006241715746000409,0.0006241673836484551
77,0.7815,0.8099995255470276,27,0.2024342268705368,0.2499188079878136,0.3535372316837311,0.5945899486541748,0.3852144777774811,0.00010815262794494629,6.359925976505986e-05,0.20354765708799716,1960.2660997178818,0.14092376828193665,0.03756790608167648,0.09762021899223328,1.0,7.575510501861572,1867.297119140625,0.9336485862731934,0.665359367070526,1.1366977288245845,0.10251039965826345,1.3210954530621761,0.0001,0.0001,0.0001,0.693039059638977,0.5073541402816772,0.49264588952064514,0.5073541402816772,0.49264588952064514,0.5053795576095581,0.49462050199508667,0.0016916655004024506,0.0016916600288823247
78,0.791,0.8099995255470276,27,0.2896832227706909,0.3576336525104664,0.38437142968177795,0.6199769377708435,0.39170360565185547,7.3015689849853516e-06,3.3177711345531325e-05,0.22400017413828108,1905.4534731264469,0.06854128837585449,0.03165269270539284,0.04757915437221527,1.0,7.55424690246582,1648.4464111328125,0.8242232203483582,1.0205731670999338,0.8889104614893648,0.1308240261447161,1.3597228849167533,0.0001,0.0001,0.0001,0.693139910697937,0.5019102096557617,0.4980897903442383,0.5019102096557617,0.4980897903442383,0.5039830803871155,0.4960169494152069,0.0008530215709470212,0.000853025063406676
79,0.8005,0.8099995255470276,27,0.2128632813692093,0.2627941927424184,0.3874788284301758,0.6224779486656189,0.40026262402534485,3.5762786865234375e-05,4.65920677891484e-05,0.21469011902809143,1959.858339662905,0.2351377308368683,0.0614258274435997,0.16290701925754547,1.0,7.5746355056762695,1872.233642578125,0.9361168146133423,0.7393128216823129,0.9072292002422967,0.10124165776363993,1.1746906585747887,0.0001,0.0001,0.0001,0.6931114196777344,0.5042299032211304,0.495770126581192,0.5042299032211304,0.495770126581192,0.5047268271446228,0.495273232460022,0.0009799698600545526,0.000979958102107048
80,0.81,0.8399998545646667,28,0.36175888776779175,0.4306653631584985,0.38717523217201233,0.622234046459198,0.40054962038993835,4.2557716369628906e-05,3.7280576569693426e-05,0.23195808194577694,1867.9833068847656,0.033385019749403,0.024631770327687263,0.02222408540546894,1.0,7.527676105499268,1295.032958984375,0.6475164890289307,1.3214453132032251,0.5762109675773733,0.1631177326532403,1.45080811606813,0.0001,0.0001,0.0001,0.6931045055389404,0.5046162009239197,0.4953838586807251,0.4953838586807251,0.5046162009239197,0.5033008456230164,0.49669918417930603,0.0027848787140101194,0.0027848766185343266
81,0.8195,0.8399998545646667,28,0.21003782749176025,0.2500450334378651,0.3566635251045227,0.5972131490707397,0.39143311977386475,4.190206527709961e-05,2.7557568890707834e-05,0.20821653572576387,1957.6578805106026,0.23730787634849548,0.06136186420917511,0.16141775250434875,1.0,7.5743632316589355,1874.65869140625,0.9373293519020081,0.8522404970501313,0.8024364212181482,0.08659351102573216,1.1737616926196763,0.0001,0.0001,0.0001,0.6931052207946777,0.5045793056488037,0.4954207241535187,0.5045793056488037,0.4954207241535187,0.5036640167236328,0.4963359832763672,0.0006010993965901434,0.0006010890356265008
82,0.829,0.8399998545646667,28,0.2498035430908203,0.297385181167296,0.40328076481819153,0.6350439190864563,0.40289202332496643,1.7881393432617188e-07,1.783775431769235e-05,0.2198023343724864,1913.6307591029577,0.08787089586257935,0.03444472327828407,0.060088180005550385,1.0,7.5568413734436035,1733.6162109375,0.8668081164360046,0.909680574517128,0.5993158795999491,0.0724872168188318,1.0917658484293293,0.0001,0.0001,0.0001,0.6931470036506653,0.5003029108047485,0.49969708919525146,0.49969708919525146,0.5003029108047485,0.5027545690536499,0.4972454607486725,0.0011568621266633272,0.0011568558402359486
83,0.8385,0.8399998545646667,28,0.20103013515472412,0.23932160011359624,0.32387131452560425,0.5690969228744507,0.3812970221042633,4.607439041137695e-05,2.6963651180267334e-05,0.1952140884740012,1949.5188685825892,0.18541604280471802,0.05348079651594162,0.12765076756477356,1.0,7.570681095123291,1846.3883056640625,0.923194169998169,0.9298168159303717,0.7098928342461935,0.09295924643351294,1.173519735155091,0.0001,0.0001,0.0001,0.6931010484695435,0.5048003792762756,0.49519962072372437,0.5048003792762756,0.49519962072372437,0.5036479234695435,0.49635204672813416,0.00042368340655229986,0.0004236847744323313
84,0.848,0.869999885559082,29,0.21995936334133148,0.2528268828474242,0.41215938329696655,0.6419963836669922,0.4011773467063904,0.00020167231559753418,8.646270324443949e-05,0.20373625642266766,1956.7599971376617,0.21110635995864868,0.05592888966202736,0.14357922971248627,1.0,7.573732376098633,1868.8287353515625,0.9344143867492676,0.8500893844134124,0.7835888174535007,0.06273215677992393,1.1578422689748422,0.0001,0.0001,0.0001,0.6929455399513245,0.5100407600402832,0.4899592399597168,0.5100407600402832,0.4899592399597168,0.5060006380081177,0.4939993619918823,0.002688152249902487,0.0026881613302975893
85,0.8575,0.869999885559082,29,0.4069851040840149,0.4677990012127778,0.4118618667125702,0.6417646408081055,0.40237194299697876,0.0001996755599975586,3.706381238740066e-05,0.22510557801559053,1733.072318241514,0.01857908070087433,0.02280418574810028,0.012143605388700962,1.0,7.481945037841797,797.91259765625,0.398956298828125,1.6359039124207955,0.1666605715898121,0.14536349313898078,1.65078402643528,0.0001,0.0001,0.0001,0.692947506904602,0.5099908113479614,0.4900091886520386,0.4900091886520386,0.5099908113479614,0.5011029243469238,0.4988970160484314,0.0041618249379098415,0.0041618188843131065
86,0.867,0.869999885559082,29,0.23425883054733276,0.26926301060051755,0.35357633233070374,0.5946228504180908,0.3818179965019226,6.076693534851074e-05,4.034206785004714e-05,0.20634941962258568,1947.356937803071,0.13048861920833588,0.043415751308202744,0.08890482038259506,1.0,7.565744400024414,1800.665771484375,0.9003328680992126,0.8024676837369704,0.5534899112287077,0.027389023344609544,0.9752208077527431,0.0001,0.0001,0.0001,0.6930864453315735,0.5055117607116699,0.4944882392883301,0.5055117607116699,0.4944882392883301,0.5043959617614746,0.4956040680408478,0.0009241420193575323,0.0009241400985047221
87,0.8765000000000001,0.8999995589256287,30,0.25897765159606934,0.28775297353665036,0.36007949709892273,0.6000662446022034,0.3991532325744629,8.174777030944824e-05,5.1553050676981606e-05,0.2037871023019155,1935.7164754231771,0.11318498849868774,0.04236869513988495,0.0743500143289566,1.0,7.55997371673584,1754.195068359375,0.8770975470542908,0.7981099207391521,0.589192498526044,0.04941213812314861,0.9932617003063791,0.0001,0.0001,0.0001,0.6930654048919678,0.5063936114311218,0.4936063885688782,0.5063936114311218,0.4936063885688782,0.5048564672470093,0.4951435625553131,0.001483352156355977,0.001483351574279368
88,0.886,0.8999995589256287,30,0.3133690059185028,0.3481877908110619,0.49886155128479004,0.7063013315200806,0.41627347469329834,1.1414289474487305e-05,1.1209646860758463e-05,0.23344726661841075,1916.1791219075521,0.0980519950389862,0.04272838681936264,0.06446846574544907,1.0,7.546435832977295,1680.8162841796875,0.8404081463813782,0.9600322283140572,0.25441616964729613,0.052791842086139275,0.9945734992299482,0.0001,0.0001,0.0001,0.6931357383728027,0.5023944973945618,0.497605562210083,0.497605562210083,0.5023944973945618,0.5019394159317017,0.4980606436729431,0.0013614572817459702,0.0013614583294838667
89,0.8955,0.8999995589256287,30,0.24795083701610565,0.27550092587868374,0.34329453110694885,0.5859134197235107,0.39250269532203674,8.642673492431641e-07,1.350541909535726e-05,0.20752839669585227,1936.7414225260416,0.1369355320930481,0.04804431274533272,0.0889773815870285,1.0,7.560530662536621,1780.7882080078125,0.8903940916061401,0.8127239553661293,0.34493669703068763,0.0309068946382264,0.883434654471164,0.0001,0.0001,0.0001,0.6931462287902832,0.5006793141365051,0.49932071566581726,0.5006793141365051,0.49932071566581726,0.5024611353874207,0.49753889441490173,0.0008394581964239478,0.0008394666947424412
90,0.905,0.9299995303153992,31,0.2687326669692993,0.28895987522217537,0.41485118865966797,0.64408940076828,0.41207075119018555,1.0013580322265625e-05,9.052215083952873e-06,0.21070468065238768,1921.9418827179938,0.11729146540164948,0.0454837903380394,0.07678639143705368,1.0,7.5541672706604,1738.561279296875,0.8692806363105774,1.2068939394184923,0.3615452903274731,0.1627433040192178,1.2703516682266198,0.0001,0.0001,0.0001,0.6931371092796326,0.5022414326667786,0.4977585971355438,0.5022414326667786,0.4977585971355438,0.5020122528076172,0.4979877471923828,0.0006970497779548168,0.0006970452959649265
91,0.9145,0.9299995303153992,31,0.2864232063293457,0.307981968406708,0.44798803329467773,0.6693190932273865,0.4055028557777405,1.868605613708496e-05,3.5269606497979935e-05,0.22115116638521995,1937.8742006363407,0.1130041629076004,0.04112912341952324,0.07467719912528992,1.0,7.558262348175049,1766.0548095703125,0.8830274343490601,0.8530229191427876,0.29538725381683617,0.05853803505457725,0.9046150738564915,0.0001,0.0001,0.0001,0.6931284666061401,0.5030587911605835,0.4969412386417389,0.5030587911605835,0.4969412386417389,0.5041075944900513,0.4958924353122711,0.0008766708779148757,0.0008766744285821915
92,0.924,0.9299995303153992,31,0.27132463455200195,0.29174692351971904,0.4374551475048065,0.6614038944244385,0.41629379987716675,2.3603439331054688e-05,5.188584327697754e-05,0.2156743058754552,1930.7021366242438,0.0967148095369339,0.03827891871333122,0.06251081824302673,1.0,7.555682182312012,1729.130126953125,0.8645650744438171,0.9143047046258901,0.2773411031161435,0.14733797552252584,0.9667366029119783,0.0001,0.0001,0.0001,0.6931235790252686,0.503435492515564,0.49656450748443604,0.503435492515564,0.49656450748443604,0.5049667358398438,0.495033323764801,0.0011326969834044576,0.001132702105678618
